user id,gender,age,occupation,unknown,Action,Adventure,Animation,Children's,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,unknown count,Action count,Adventure count,Animation count,Children's count,Comedy count,Crime count,Documentary count,Drama count,Fantasy count,Film-Noir count,Horror count,Musical count,Mystery count,Romance count,Sci-Fi count,Thriller count,War count,Western count
413,M,55,educator,0,0,0,0,0,3.0,0,0,4.333333333333333,0,0,0,0,0,5.0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,1,0,0,0,0
414,M,24,programmer,0,3.0,0,0,0,0,5.0,0,5.0,0,0,0,0,3.0,0,4.333333333333333,4.333333333333333,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,1,0,3,3,0,0
415,M,39,educator,0,5.0,5.0,0,0,0,5.0,0,5.0,0,0,0,0,0,0,0,0,5.0,0,0,1,1,0,0,0,1,0,3,0,0,0,0,0,0,0,0,1,0
416,F,20,student,0,4.0,4.0,5.0,5.0,4.5,0,0,4.0,0,0,0,0,0,0,4.0,4.0,0,0,0,2,1,1,1,2,0,0,2,0,0,0,0,0,0,1,1,0,0
417,F,27,other,0,3.0,0,4.0,4.0,3.5,4.0,0,3.3333333333333335,0,0,0,0,0,0,3.0,4.0,0,0,0,1,0,1,1,2,1,0,3,0,0,0,0,0,0,1,1,0,0
418,F,55,none,0,3.0,0,0,0,0,2.0,0,5.0,0,2.0,5.0,0,2.0,0,5.0,3.3333333333333335,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0,1,3,0,0
419,M,37,lawyer,0,4.0,5.0,4.0,4.0,4.0,0,0,4.0,0,0,0,0,0,5.0,5.0,3.0,5.0,0,0,2,1,1,1,1,0,0,2,0,0,0,0,0,2,1,1,1,0
420,M,53,educator,0,0,0,0,0,4.0,5.0,0,5.0,0,0,0,0,0,5.0,0,5.0,0,0,0,0,0,0,0,1,1,0,3,0,0,0,0,0,1,0,1,0,0
421,F,38,programmer,0,3.0,0,0,0,3.0,3.5,0,3.0,0,0,0,0,0,0,3.0,3.5,0,0,0,1,0,0,0,1,2,0,2,0,0,0,0,0,0,1,2,0,0
422,M,26,entertainment,0,0,0,3.0,3.0,3.0,3.0,0,3.0,0,0,0,0,0,0,3.0,3.0,0,0,0,0,0,1,1,1,1,0,3,0,0,0,0,0,0,1,1,0,0
423,M,64,other,0,0,0,0,0,0,5.0,0,4.0,0,0,0,0,0,2.0,0,5.0,4.0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,1,0,1,1,0
424,F,36,marketing,0,3.0,3.0,1.0,1.0,1.0,0,0,4.0,0,0,0,0,0,3.5,3.0,0,3.0,0,0,1,1,1,1,1,0,0,2,0,0,0,0,0,2,1,0,1,0
425,M,19,student,0,3.0,2.0,2.0,2.0,3.0,1.0,0,2.5,0,0,0,0,0,0,0,1.5,0,0,0,2,1,1,1,2,1,0,2,0,0,0,0,0,0,0,2,0,0
426,M,55,educator,0,4.0,4.0,4.0,4.0,0,0,0,4.0,0,0,0,4.0,0,4.0,4.0,4.0,4.0,0,0,1,1,1,1,0,0,0,2,0,0,0,1,0,1,1,2,1,0
427,M,51,doctor,0,5.0,0,0,0,0,0,0,4.666666666666667,0,0,0,0,0,5.0,4.0,5.0,5.0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,1,1,1,1,0
428,M,28,student,0,5.0,0,0,4.0,4.0,0,0,5.0,0,0,0,0,0,0,0,5.0,5.0,0,0,1,0,0,2,3,0,0,1,0,0,0,0,0,0,0,1,1,0
429,M,27,student,0,3.5,3.0,3.0,3.0,3.5,0,0,4.0,0,0,0,0,0,0,0,2.5,0,0,0,2,1,1,1,2,0,0,1,0,0,0,0,0,0,0,2,0,0
430,M,38,scientist,0,0,0,0,0,0,4.0,0,3.6666666666666665,0,0,0,0,0,0,3.0,4.0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,1,1,0,0
431,M,24,marketing,0,4.0,0,0,0,4.0,0,0,4.0,0,0,0,0,0,0,0,4.0,4.0,0,0,2,0,0,0,2,0,0,1,0,0,0,0,0,0,0,2,1,0
432,M,22,entertainment,0,0,0,2.0,2.0,2.0,0,0,3.0,0,0,0,0,0,0,2.0,3.0,0,0,0,0,0,1,1,1,0,0,2,0,0,0,0,0,0,1,1,0,0
433,M,27,artist,0,0,0,3.0,3.0,3.0,5.0,0,5.0,0,0,0,3.0,0,0,0,5.0,0,0,0,0,0,1,1,1,1,0,2,0,0,0,1,0,0,0,1,0,0
434,F,16,student,0,0,0,4.0,4.0,4.0,0,0,1.6666666666666667,0,0,0,0,0,0,1.0,0,0,0,0,0,0,1,1,1,0,0,3,0,0,0,0,0,0,1,0,0,0
435,M,24,engineer,0,4.0,4.0,5.0,5.0,5.0,2.0,0,2.0,0,0,0,0,0,0,0,3.0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,3,0,0
436,F,30,administrator,0,3.0,3.0,0,0,3.0,5.0,0,4.0,0,0,0,3.0,0,0,0,4.0,0,0,0,1,1,0,0,2,1,0,1,0,0,0,1,0,0,0,3,0,0
437,F,27,other,0,0,0,0,4.0,4.0,2.6666666666666665,0,3.0,0,0,0,0,0,0,0,2.6666666666666665,0,0,0,0,0,0,1,1,3,0,2,0,0,0,0,0,0,0,3,0,0
438,F,51,administrator,0,2.0,2.0,4.0,4.0,3.0,4.0,0,4.0,0,0,0,2.0,0,0,0,3.0,0,0,0,1,1,1,1,2,1,0,2,0,0,0,1,0,0,0,2,0,0
439,F,23,administrator,0,2.0,0,0,0,4.0,3.0,0,3.6666666666666665,0,0,0,0,0,0,3.0,3.0,2.0,0,0,1,0,0,0,1,1,0,3,0,0,0,0,0,0,2,1,1,0
440,M,30,other,0,0,0,0,0,4.5,0,0,5.0,0,0,0,0,0,4.0,5.0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,1,1,0,0,0
441,M,50,technician,0,0,0,5.0,5.0,5.0,0,0,3.6666666666666665,0,0,0,0,0,0,4.0,0,0,0,0,0,0,1,1,1,0,0,3,0,0,0,0,0,0,1,0,0,0
442,M,22,student,0,3.0,3.0,0,0,0,4.0,0,4.0,0,0,0,0,0,0,4.0,3.6666666666666665,0,0,0,1,1,0,0,0,2,0,1,0,0,0,0,0,0,1,3,0,0
443,M,35,salesman,0,2.0,0,0,0,0,3.0,0,3.0,0,0,0,0,0,0,1.5,4.0,3.0,0,0,2,0,0,0,0,2,0,1,0,0,0,0,0,0,2,2,1,0
444,F,51,lawyer,0,4.0,0,0,0,5.0,5.0,0,4.666666666666667,0,0,0,0,0,0,0,4.5,4.0,0,0,1,0,0,0,1,1,0,3,0,0,0,0,0,0,0,2,1,0
445,M,21,writer,0,0,0,3.0,3.0,3.0,0,0,2.0,0,0,0,0,0,0,1.0,3.0,0,0,0,0,0,1,1,1,0,0,3,0,0,0,0,0,0,1,1,0,0
446,M,57,educator,0,4.0,0,0,0,4.0,0,0,3.3333333333333335,0,0,0,0,0,2.0,4.0,4.0,4.0,0,0,1,0,0,0,1,0,0,3,0,0,0,0,0,1,1,2,1,0
447,M,30,administrator,0,0,0,3.0,3.0,3.0,3.0,0,3.3333333333333335,0,0,0,0,0,0,5.0,3.0,0,0,0,0,0,1,1,1,1,0,3,0,0,0,0,0,0,1,1,0,0
448,M,23,entertainment,0,0,0,0,0,5.0,0,0,4.0,0,0,0,0,0,3.0,4.5,5.0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,1,2,1,0,0
449,M,23,librarian,0,0,0,0,0,0,0,0,4.0,0,0,0,0,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0
450,F,35,educator,0,3.0,0,4.0,4.0,3.5,0,0,3.5,0,0,0,0,0,0,4.0,4.0,0,0,0,1,0,1,1,2,0,0,2,0,0,0,0,0,0,1,1,0,0
451,M,16,student,0,2.0,0,0,4.0,2.5,0,0,3.0,0,0,0,0,0,0,4.0,2.0,2.0,0,0,1,0,0,1,2,0,0,2,0,0,0,0,0,0,1,1,1,0
452,M,35,administrator,0,0,0,0,4.0,4.0,0,0,4.0,0,0,0,0,0,3.0,5.0,0,0,0,0,0,0,0,1,1,0,0,4,0,0,0,0,0,1,1,0,0,0
453,M,18,student,0,4.0,0,0,0,4.0,0,0,4.0,0,0,0,0,0,0,5.0,4.0,0,0,0,1,0,0,0,1,0,0,3,0,0,0,0,0,0,1,1,0,0
454,M,57,other,0,0,0,3.0,4.0,4.0,2.0,0,5.0,0,0,0,0,0,0,0,2.0,0,0,0,0,0,1,2,2,2,0,1,0,0,0,0,0,0,0,2,0,0
455,M,48,administrator,0,3.5,4.0,4.0,4.0,3.5,0,0,3.5,0,0,0,0,0,0,4.0,4.0,0,0,0,2,1,1,1,2,0,0,2,0,0,0,0,0,0,1,1,0,0
456,M,24,technician,0,3.0,0,2.0,2.0,2.5,0,0,3.0,0,0,0,0,0,0,0,4.0,0,0,0,1,0,1,1,2,0,0,2,0,0,0,0,0,0,0,1,0,0
457,F,33,salesman,0,4.0,0,4.0,4.5,4.333333333333333,0,0,4.333333333333333,0,0,0,0,0,0,4.0,0,0,0,0,1,0,1,2,3,0,0,3,0,0,0,0,0,0,1,0,0,0
458,M,47,technician,0,0,0,4.0,4.0,4.0,0,0,4.333333333333333,0,0,0,0,0,0,4.0,0,0,0,0,0,0,1,2,2,0,0,3,0,0,0,0,0,0,1,0,0,0
459,M,22,student,0,0,0,4.0,4.5,4.5,0,0,5.0,0,0,0,0,0,0,5.0,2.0,0,0,0,0,0,1,2,2,0,0,2,0,0,0,0,0,0,1,1,0,0
460,F,44,other,0,0,0,2.0,2.0,2.5,0,0,3.0,0,0,0,0,0,0,3.0,0,0,0,0,0,0,1,1,2,0,0,2,0,0,0,0,0,0,1,0,0,0
461,M,15,student,0,2.5,3.0,0,0,2.0,0,0,5.0,0,0,0,0,0,3.0,2.5,0,2.5,0,0,2,1,0,0,1,0,0,1,0,0,0,0,0,1,2,0,2,0
462,F,19,student,0,5.0,0,0,0,0,4.5,0,4.333333333333333,0,0,0,0,0,0,0,4.5,5.0,0,0,1,0,0,0,0,2,0,3,0,0,0,0,0,0,0,2,1,0
463,F,48,healthcare,0,0,0,1.0,1.0,1.0,0,0,2.5,0,0,0,0,0,0,4.0,2.0,1.0,0,0,0,0,1,1,1,0,0,2,0,0,0,0,0,0,1,1,1,0
464,M,60,writer,0,4.0,4.0,0,0,4.0,5.0,0,0,0,0,0,0,0,4.0,4.0,5.0,4.0,0,0,1,1,0,0,2,1,0,0,0,0,0,0,0,2,1,1,1,0
465,M,32,other,0,0,0,4.0,4.0,4.0,4.0,0,4.5,0,0,0,0,0,0,5.0,4.0,0,0,0,0,0,1,2,2,1,0,2,0,0,0,0,0,0,1,1,0,0
466,M,22,student,0,2.0,1.0,0,0,3.0,3.0,0,3.5,0,0,0,0,0,0,4.0,2.0,0,0,0,2,1,0,0,1,1,0,2,0,0,0,0,0,0,1,2,0,0
467,M,29,engineer,0,4.0,4.0,4.0,4.0,4.0,4.0,0,4.5,0,0,0,0,0,0,5.0,0,4.0,0,0,1,1,1,1,1,1,0,2,0,0,0,0,0,0,1,0,1,0
468,M,28,engineer,0,5.0,0,5.0,5.0,5.0,3.0,0,3.6666666666666665,0,0,0,0,0,0,3.0,3.0,0,0,0,1,0,1,1,2,1,0,3,0,0,0,0,0,0,1,1,0,0
469,M,60,educator,0,4.0,0,0,0,4.0,4.0,0,4.5,0,0,0,0,0,0,0,0,5.0,0,0,1,0,0,0,1,1,0,4,0,0,0,0,0,0,0,0,1,0
470,M,24,programmer,0,0,0,3.0,3.0,3.5,0,0,4.0,0,0,0,0,0,0,3.0,0,0,0,0,0,0,1,1,2,0,0,2,0,0,0,0,0,0,1,0,0,0
471,M,10,student,0,3.0,3.0,3.5,4.0,4.5,0,0,5.0,0,0,0,3.0,0,3.0,3.0,0,3.0,0,0,1,1,2,3,2,0,0,1,0,0,0,1,0,1,1,0,1,0
472,M,24,student,0,4.0,5.0,5.0,5.0,4.0,0,0,3.0,0,0,0,0,0,0,0,5.0,0,0,0,2,1,1,1,2,0,0,1,0,0,0,0,0,0,0,2,0,0
473,M,29,student,0,0,0,0,0,0,0,0,3.5,0,0,0,0,0,4.0,2.0,0,3.0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,1,0,1,0
474,M,51,executive,0,5.0,0,0,5.0,5.0,0,0,5.0,0,0,0,0,0,0,5.0,0,0,0,0,1,0,0,1,2,0,0,4,0,0,0,0,0,0,1,0,0,0
475,M,30,programmer,0,4.5,5.0,0,0,4.0,4.5,0,4.5,0,0,0,0,0,4.5,5.0,5.0,5.0,0,0,2,1,0,0,1,2,0,2,0,0,0,0,0,2,1,1,1,0
476,M,28,student,0,4.0,0,0,0,4.0,0,0,4.0,0,0,0,0,0,4.0,0,4.0,0,0,0,2,0,0,0,3,0,0,1,0,0,0,0,0,1,0,1,0,0
477,F,23,student,0,0,0,0,0,5.0,0,0,4.0,0,0,0,0,0,4.0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,2,0,0,0,0
478,M,29,other,0,0,0,4.0,4.0,4.0,4.5,0,1.0,0,0,0,0,0,0,1.0,4.5,0,0,0,0,0,1,1,1,2,0,1,0,0,0,0,0,0,1,2,0,0
479,M,30,educator,0,4.0,0,5.0,5.0,5.0,0,0,4.0,0,0,0,0,0,0,0,0,4.0,0,0,1,0,1,2,2,0,0,3,0,0,0,0,0,0,0,0,1,0
480,M,57,retired,0,4.0,4.0,0,5.0,5.0,4.5,0,4.5,0,0,0,0,0,4.0,4.0,5.0,4.0,0,0,1,1,0,1,1,2,0,2,0,0,0,0,0,1,1,1,1,0
481,M,73,retired,0,3.5,4.0,0,3.0,3.0,0,0,3.0,0,0,0,0,0,4.0,4.0,0,4.0,0,0,2,1,0,1,3,0,0,2,0,0,0,0,0,1,1,0,1,0
482,F,18,student,0,4.0,4.0,0,2.0,2.0,4.0,0,4.0,0,0,0,0,0,4.0,4.0,4.0,4.0,0,0,3,1,0,1,1,1,0,2,0,0,0,0,0,1,1,1,2,0
483,M,29,scientist,0,0,0,4.0,4.0,4.0,2.0,0,2.0,0,0,0,0,0,2.0,0,2.0,0,0,0,0,0,1,1,1,1,0,2,0,0,0,0,0,1,0,1,0,0
484,M,27,student,0,4.0,4.0,5.0,5.0,4.5,0,0,4.0,0,0,0,0,0,0,4.0,4.0,0,0,0,2,1,1,1,2,0,0,2,0,0,0,0,0,0,1,1,0,0
485,F,44,educator,0,3.0,0,0,0,4.5,0,0,2.5,0,0,0,0,0,2.0,0,3.0,2.5,0,0,1,0,0,0,2,0,0,2,0,0,0,0,0,1,0,1,2,0
486,M,39,educator,0,0,0,4.0,4.0,4.0,0,0,4.5,0,0,0,0,0,0,5.0,2.0,0,0,0,0,0,1,1,1,0,0,2,0,0,0,0,0,0,1,1,0,0
487,M,22,engineer,0,3.5,3.0,5.0,5.0,4.5,0,0,4.0,0,0,0,0,0,0,0,4.0,0,0,0,2,1,1,1,2,0,0,1,0,0,0,0,0,0,0,2,0,0
488,M,48,technician,0,0,0,3.0,3.0,3.0,1.0,0,3.5,0,0,0,0,0,0,0,1.0,0,0,0,0,0,1,2,2,1,0,2,0,0,0,0,0,0,0,1,0,0
489,M,55,other,0,3.0,0,0,3.0,3.0,0,0,4.0,0,0,0,0,0,0,5.0,3.0,3.0,0,0,1,0,0,2,2,0,0,2,0,0,0,0,0,0,1,1,1,0
490,F,29,artist,0,0,0,3.0,3.0,3.0,0,0,2.6666666666666665,0,0,0,0,0,0,3.0,0,0,0,0,0,0,1,1,1,0,0,3,0,0,0,0,0,0,1,0,0,0
491,F,43,writer,0,0,0,0,0,0,5.0,0,3.0,0,0,0,0,0,2.0,3.0,5.0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,1,1,1,0,0
492,M,57,educator,0,0,0,0,0,3.0,5.0,0,4.0,0,0,0,0,0,3.0,0,0,3.0,0,0,0,0,0,0,2,1,0,3,0,0,0,0,0,1,0,0,1,0
493,M,22,engineer,0,0,0,3.0,3.0,3.0,3.0,0,3.0,0,0,0,0,0,0,3.0,3.0,0,0,0,0,0,1,1,1,2,0,1,0,0,0,0,0,0,1,2,0,0
494,F,38,administrator,0,5.0,5.0,3.0,3.0,3.0,0,0,3.5,0,0,0,0,0,5.0,5.0,0,5.0,0,0,1,1,1,1,1,0,0,2,0,0,0,0,0,1,1,0,1,0
495,M,29,engineer,0,2.5,2.0,4.0,4.0,3.5,0,0,4.0,0,0,0,0,0,0,0,2.0,0,0,0,2,1,1,1,2,0,0,2,0,0,0,0,0,0,0,1,0,0
496,F,21,student,0,3.0,0,0,0,3.0,3.5,0,4.5,0,0,3.0,0,0,0,4.0,3.5,5.0,0,0,1,0,0,0,1,2,0,2,0,0,1,0,0,0,1,2,1,0
497,M,20,student,0,2.0,1.0,4.0,4.0,3.5,0,0,3.0,0,0,0,0,0,0,0,2.5,0,0,0,2,1,1,1,2,0,0,1,0,0,0,0,0,0,0,2,0,0
498,M,26,writer,0,0,0,0,0,0,3.0,0,3.3333333333333335,0,0,0,0,0,0,3.0,3.0,5.0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,1,1,1,0
499,M,42,programmer,0,0,0,0,5.0,5.0,4.0,0,4.5,0,0,0,0,0,0,4.0,4.0,0,0,0,0,0,0,1,1,2,0,2,0,0,0,0,0,0,1,2,0,0
500,M,28,administrator,0,0,0,4.0,4.0,4.0,0,0,4.5,0,0,0,0,0,0,5.0,4.0,0,0,0,0,0,1,2,2,0,0,2,0,0,0,0,0,0,1,1,0,0
501,M,22,student,0,3.0,3.0,0,0,3.5,3.0,0,4.0,0,0,0,0,0,0,4.0,0,0,0,0,1,1,0,0,2,1,0,1,0,0,0,0,0,0,1,0,0,0
502,M,22,student,0,0,0,0,2.6666666666666665,2.6666666666666665,0,0,2.0,0,0,0,0,0,0,2.0,0,0,0,0,0,0,0,3,3,0,0,1,0,0,0,0,0,0,1,0,0,0
503,F,50,writer,0,0,0,5.0,5.0,5.0,3.0,0,5.0,0,0,0,0,0,0,0,3.0,5.0,0,0,0,0,1,2,2,1,0,2,0,0,0,0,0,0,0,1,1,0
504,F,40,writer,0,4.0,0,0,0,4.0,4.0,0,4.0,0,0,0,0,0,0,0,4.0,0,0,0,1,0,0,0,2,1,0,3,0,0,0,0,0,0,0,1,0,0
505,F,27,other,0,5.0,0,3.0,3.0,3.0,4.0,0,4.0,0,0,0,0,0,0,3.0,4.0,5.0,0,0,1,0,1,1,1,1,0,2,0,0,0,0,0,0,1,1,1,0
506,M,46,programmer,0,4.0,4.0,0,5.0,5.0,4.0,0,3.6666666666666665,0,0,0,0,0,0,0,4.0,2.0,0,0,1,1,0,1,1,1,0,3,0,0,0,0,0,0,0,2,1,0
507,F,18,writer,0,4.5,4.333333333333333,0,0,0,0,0,0,0,0,0,0,0,5.0,5.0,4.0,5.0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0
508,M,27,marketing,0,0,0,5.0,5.0,4.0,0,0,3.5,0,0,0,0,0,0,0,4.0,0,0,0,0,0,1,1,3,0,0,2,0,0,0,0,0,0,0,1,0,0
509,M,23,administrator,0,3.6666666666666665,4.5,0,0,0,0,0,3.0,0,0,0,0,0,4.5,4.333333333333333,2.0,3.6666666666666665,0,0,3,2,0,0,0,0,0,2,0,0,0,0,0,2,3,1,3,0
510,M,34,other,0,3.0,0,0,2.5,2.5,0,0,3.5,0,0,0,0,0,0,4.0,3.0,3.0,0,0,1,0,0,2,2,0,0,2,0,0,0,0,0,0,1,1,1,0
511,M,22,student,0,4.5,5.0,0,0,0,0,0,5.0,0,0,4.0,0,4.0,0,4.5,4.0,5.0,0,0,2,1,0,0,0,0,0,1,0,0,1,0,1,0,2,2,1,0
512,M,29,other,0,5.0,5.0,4.0,4.0,4.0,5.0,0,4.0,0,0,0,0,0,5.0,5.0,4.5,5.0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,2,1,0
513,M,43,administrator,0,4.75,4.666666666666667,0,0,0,0,0,0,0,0,0,0,0,5.0,5.0,4.5,5.0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0
514,M,27,programmer,0,4.0,0,5.0,5.0,4.5,0,0,4.333333333333333,0,0,0,0,0,0,5.0,0,4.0,0,0,1,0,1,1,2,0,0,3,0,0,0,0,0,0,1,0,1,0
515,M,53,marketing,0,0,0,0,3.0,2.6666666666666665,0,0,4.0,0,0,0,0,0,0,4.0,0,0,0,0,0,0,0,2,3,0,0,1,0,0,0,0,0,0,1,0,0,0
516,F,53,librarian,0,4.5,4.5,5.0,0,5.0,0,0,4.0,0,0,0,0,4.0,4.5,4.5,0,4.5,0,0,2,2,1,0,1,0,0,1,0,0,0,0,1,2,2,0,2,0
517,M,24,student,0,5.0,5.0,3.0,3.0,2.0,0,0,0,0,0,0,0,0,5.0,5.0,0,5.0,0,0,1,1,1,1,3,0,0,0,0,0,0,0,0,1,1,0,1,0
518,F,49,writer,0,0,0,4.0,4.0,4.0,0,0,3.0,0,0,0,0,0,0,3.0,0,3.0,0,0,0,0,1,1,1,0,0,3,0,0,0,0,0,0,1,0,1,0
519,M,22,other,0,5.0,0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,2.0,2.0,0,0,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,1,1,0,0
520,M,62,healthcare,0,0,0,1.0,0,3.3333333333333335,4.0,0,4.0,0,0,0,0,0,0,0,4.0,0,0,0,0,0,1,0,3,1,0,1,0,0,0,0,0,0,0,1,0,0
521,M,19,student,0,3.0,3.0,2.0,2.5,2.5,0,0,3.0,0,0,0,0,0,0,3.0,3.0,0,0,0,1,1,1,2,2,0,0,2,0,0,0,0,0,0,1,1,0,0
522,M,36,engineer,0,0,0,0,0,0,4.5,4.0,5.0,0,0,0,0,0,0,0,4.666666666666667,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,3,0,0
523,F,50,administrator,0,0,0,5.0,5.0,5.0,0,0,4.5,0,0,0,0,0,0,0,4.0,0,0,0,0,0,1,2,2,0,0,2,0,0,0,0,0,0,0,1,0,0
524,M,56,educator,0,4.0,0,0,0,4.0,3.0,0,3.6666666666666665,0,0,0,0,0,0,2.0,3.0,0,0,0,1,0,0,0,1,1,0,3,0,0,0,0,0,0,1,1,0,0
525,F,27,administrator,0,0,0,4.0,4.0,4.0,0,0,3.3333333333333335,0,0,0,0,0,3.0,3.0,0,0,0,0,0,0,1,1,1,0,0,3,0,0,0,0,0,1,1,0,0,0
526,M,30,marketing,0,5.0,5.0,5.0,5.0,5.0,5.0,0,4.5,0,0,0,0,0,5.0,4.5,5.0,5.0,0,0,1,1,1,1,1,1,0,2,0,0,0,0,0,1,2,1,1,0
527,M,33,librarian,0,2.0,0,0,0,2.0,4.0,0,4.0,0,0,0,0,0,0,5.0,4.0,0,0,0,1,0,0,0,1,1,0,3,0,0,0,0,0,0,1,1,0,0
528,M,18,student,0,5.0,5.0,0,0,0,3.0,0,4.333333333333333,0,0,0,0,0,5.0,5.0,5.0,5.0,0,0,1,1,0,0,0,1,0,3,0,0,0,0,0,1,1,1,2,0
529,F,47,administrator,0,3.5,0,0,0,0,0,0,3.5,0,0,0,0,4.0,0,3.3333333333333335,3.0,3.0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,1,0,3,3,1,0
530,M,29,engineer,0,4.0,4.0,0,0,0,3.0,0,4.333333333333333,0,0,0,0,0,4.0,4.0,0,4.0,0,0,1,1,0,0,0,1,0,3,0,0,0,0,0,1,1,0,1,0
531,F,30,salesman,0,4.0,0,0,1.0,1.0,0,0,4.5,0,0,1.0,0,0,5.0,0,2.5,4.5,0,0,1,0,0,1,1,0,0,2,0,0,1,0,0,1,0,2,2,0
532,M,20,student,0,5.0,5.0,5.0,5.0,5.0,0,0,5.0,0,0,0,0,0,0,5.0,5.0,0,0,0,2,1,1,1,2,0,0,2,0,0,0,0,0,0,1,1,0,0
533,M,43,librarian,0,3.0,0,4.0,3.5,3.3333333333333335,0,0,3.3333333333333335,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,3,0,0,3,0,0,0,0,0,0,0,0,0,0
534,M,20,student,0,0,0,5.0,5.0,5.0,0,0,4.0,0,0,0,0,0,0,4.0,4.0,0,0,0,0,0,1,1,1,0,0,2,0,0,0,0,0,0,1,1,0,0
535,F,45,educator,0,3.0,0,3.0,3.5,3.3333333333333335,0,0,4.0,0,0,0,0,0,0,5.0,0,0,0,0,1,0,1,2,3,0,0,3,0,0,0,0,0,0,1,0,0,0
536,M,38,engineer,0,4.0,4.0,5.0,5.0,5.0,0,0,4.5,0,0,0,0,0,0,0,4.0,4.0,0,0,1,1,1,2,2,0,0,2,0,0,0,0,0,0,0,1,1,0
537,M,36,engineer,0,2.0,0,2.0,2.0,2.0,0,0,2.0,0,0,0,0,0,0,0,2.0,0,0,0,1,0,1,1,2,0,0,2,0,0,0,0,0,0,0,1,0,0
538,M,31,scientist,0,4.0,0,0,0,3.0,4.0,0,4.0,0,0,0,0,0,0,0,4.0,5.0,0,0,2,0,0,0,1,2,0,2,0,0,0,0,0,0,0,2,1,0
539,F,53,administrator,0,3.0,3.0,0,0,4.0,0,0,4.0,0,0,0,0,0,3.0,3.0,0,3.0,0,0,2,1,0,0,1,0,0,3,0,0,0,0,0,1,1,0,2,0
540,M,28,engineer,0,0,0,3.0,3.0,3.5,0,0,4.5,0,0,0,0,0,0,4.0,0,0,0,0,0,0,1,1,2,0,0,2,0,0,0,0,0,0,1,0,0,0
541,F,19,student,0,4.0,0,4.0,4.5,4.5,0,0,4.0,0,0,0,0,0,0,0,4.0,0,0,0,1,0,1,2,2,0,0,3,0,0,0,0,0,0,0,1,0,0
542,M,21,student,0,0,0,4.0,3.5,3.5,3.0,0,3.0,0,0,0,0,0,0,0,3.0,0,0,0,0,0,1,2,2,2,0,1,0,0,0,0,0,0,0,2,0,0
543,M,33,scientist,0,3.5,3.0,0,4.0,4.0,0,0,4.0,0,0,0,0,0,0,0,3.0,0,0,0,2,1,0,1,2,0,0,3,0,0,0,0,0,0,0,1,0,0
544,F,44,other,0,3.0,3.0,0,1.0,1.0,0,0,3.0,0,0,0,0,0,0,3.0,3.0,3.0,0,0,1,1,0,1,1,0,0,2,0,0,0,0,0,0,3,1,1,0
545,M,27,technician,0,3.0,0,5.0,5.0,3.3333333333333335,3.0,0,3.0,0,0,3.0,0,0,0,0,3.0,3.0,0,0,2,0,1,1,3,1,0,1,0,0,1,0,0,0,0,1,1,0
546,M,36,executive,0,4.5,5.0,0,0,4.0,4.5,0,5.0,0,0,4.0,0,0,5.0,5.0,4.5,5.0,0,0,2,1,0,0,1,2,0,2,0,0,1,0,0,1,2,2,1,0
547,M,50,educator,0,0,0,0,0,2.0,0,0,3.5,0,0,0,3.0,0,0,4.0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,1,0,0,1,0,0,0
548,M,51,writer,0,0,0,4.0,4.0,4.0,0,0,3.0,0,0,0,0,0,0,5.0,1.0,0,0,0,0,0,1,1,1,0,0,2,0,0,0,0,0,0,1,1,0,0
549,M,42,scientist,0,4.0,4.0,5.0,5.0,5.0,3.5,0,4.0,0,0,0,0,0,5.0,5.0,4.0,5.0,0,0,2,2,1,1,1,2,0,1,0,0,0,0,0,1,1,1,1,0
550,F,16,student,0,5.0,5.0,3.0,3.0,3.0,0,0,5.0,0,0,0,0,0,5.0,5.0,0,5.0,0,0,2,1,1,1,1,0,0,1,0,0,0,0,0,1,2,0,2,0
